2026-03-01 14:47:10 0 [Note] Starting MariaDB 10.4.32-MariaDB source revision c4143f909528e3fab0677a28631d10389354c491 as process 8664
2026-03-01 14:47:10 0 [Note] InnoDB: Mutexes and rw_locks use Windows interlocked functions
2026-03-01 14:47:10 0 [Note] InnoDB: Uses event mutexes
2026-03-01 14:47:10 0 [Note] InnoDB: Compressed tables use zlib 1.3
2026-03-01 14:47:10 0 [Note] InnoDB: Number of pools: 1
2026-03-01 14:47:10 0 [Note] InnoDB: Using SSE2 crc32 instructions
2026-03-01 14:47:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=49] log sequence number 10582568 is in the future! Current system log sequence number 300306.
2026-03-01 14:47:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2026-03-01 14:47:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=349] log sequence number 10582568 is in the future! Current system log sequence number 300306.
2026-03-01 14:47:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2026-03-01 14:47:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=50] log sequence number 10582607 is in the future! Current system log sequence number 300306.
2026-03-01 14:47:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2026-03-01 14:47:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=422] log sequence number 10582607 is in the future! Current system log sequence number 300306.
2026-03-01 14:47:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2026-03-01 14:47:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=51] log sequence number 10454181 is in the future! Current system log sequence number 300306.
2026-03-01 14:47:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2026-03-01 14:47:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=397] log sequence number 10454181 is in the future! Current system log sequence number 300306.
2026-03-01 14:47:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2026-03-01 14:47:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=52] log sequence number 10582646 is in the future! Current system log sequence number 300306.
2026-03-01 14:47:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2026-03-01 14:47:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=407] log sequence number 10582646 is in the future! Current system log sequence number 300306.
2026-03-01 14:47:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2026-03-01 14:47:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=53] log sequence number 10323393 is in the future! Current system log sequence number 300306.
2026-03-01 14:47:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2026-03-01 14:47:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=341] log sequence number 10323393 is in the future! Current system log sequence number 300306.
2026-03-01 14:47:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2026-03-01 14:47:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=54] log sequence number 10582685 is in the future! Current system log sequence number 300306.
2026-03-01 14:47:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2026-03-01 14:47:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=356] log sequence number 10582685 is in the future! Current system log sequence number 300306.
2026-03-01 14:47:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2026-03-01 14:47:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=55] log sequence number 10454298 is in the future! Current system log sequence number 300306.
2026-03-01 14:47:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2026-03-01 14:47:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=434] log sequence number 10454298 is in the future! Current system log sequence number 300306.
2026-03-01 14:47:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
